"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"CP","TUR","4","Turkey","KOR","Korea, Rep.",2022,"Export",6,237329.907,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","Upper middle income","East Asia & Pacific","High income"
"CP","TUR","4","Turkey","PER","Peru",2022,"Export",6,299449.519,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","TUR","4","Turkey","RUS","Russian Federation",2022,"Export",6,3595628.95,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","TUR","4","Turkey","USA","United States",2022,"Export",6,7353135.512,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","Upper middle income","North America","High income"
"CP","TUR","4","Turkey","ZAF","South Africa",2022,"Export",6,334837.22,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","Upper middle income","Sub-Saharan Africa","Upper middle income"
"CP","USA","0","United States","ARG","Argentina",2022,"Export",6,80946.987,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","0","United States","BRA","Brazil",2022,"Export",6,314309.084,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","0","United States","CAN","Canada",2022,"Export",6,8552477.763,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","North America","High income"
"CP","USA","0","United States","CHL","Chile",2022,"Export",6,172315.786,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Latin America & Caribbean","High income"
"CP","USA","0","United States","CHN","China",2022,"Export",6,31736100.533,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","East Asia & Pacific","Upper middle income"
"CP","USA","0","United States","CMR","Cameroon",2022,"Export",6,36295.55,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Sub-Saharan Africa","Lower middle income"
"CP","USA","0","United States","COL","Colombia",2022,"Export",6,1727604.609,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","0","United States","DEU","Germany",2022,"Export",6,2445295.112,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","0","United States","ECU","Ecuador",2022,"Export",6,190265.93,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","0","United States","FRA","France",2022,"Export",6,310229.198,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","0","United States","ITA","Italy",2022,"Export",6,1203429.215,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","0","United States","JPN","Japan",2022,"Export",6,7914012.249,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","0","United States","KOR","Korea, Rep.",2022,"Export",6,2884646.895,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","0","United States","PER","Peru",2022,"Export",6,466008.963,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","0","United States","RUS","Russian Federation",2022,"Export",6,52410.174,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","USA","0","United States","TUR","Turkey",2022,"Export",6,1653186.257,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","USA","0","United States","ZAF","South Africa",2022,"Export",6,79959.29,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"North America","High income","Sub-Saharan Africa","Upper middle income"
"CP","USA","1","United States","ARG","Argentina",2022,"Export",6,1072954.664,956185898.717,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",956185899,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","1","United States","BRA","Brazil",2022,"Export",6,4303490.282,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","1","United States","CAN","Canada",2022,"Export",6,20445113.698,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"North America","High income","North America","High income"
"CP","USA","1","United States","CHL","Chile",2022,"Export",6,806412.435,1162968938.372,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1162968938,"North America","High income","Latin America & Caribbean","High income"
"CP","USA","1","United States","CHN","China",2022,"Export",6,9528442.317,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"North America","High income","East Asia & Pacific","Upper middle income"
"CP","USA","1","United States","CMR","Cameroon",2022,"Export",6,699.932,1433530,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1433530,"North America","High income","Sub-Saharan Africa","Lower middle income"
"CP","USA","1","United States","COL","Colombia",2022,"Export",6,765741.334,1461295596.301,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1461295596,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","1","United States","DEU","Germany",2022,"Export",6,4866811.891,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","1","United States","ECU","Ecuador",2022,"Export",6,12291.799,116793905.936,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",116793906,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","1","United States","FRA","France",2022,"Export",6,13739930.733,16726109369.999,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",16726109370,"North America","High income","Europe & Central Asia","High income"
"CP","USA","1","United States","ITA","Italy",2022,"Export",6,6959979.359,12060625352.771,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",12060625353,"North America","High income","Europe & Central Asia","High income"
"CP","USA","1","United States","JPN","Japan",2022,"Export",6,5406068.379,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","1","United States","KOR","Korea, Rep.",2022,"Export",6,16861907.65,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","1","United States","PER","Peru",2022,"Export",6,548421.266,1001374968.099,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1001374968,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","1","United States","RUS","Russian Federation",2022,"Export",6,1410.624,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","USA","1","United States","TUR","Turkey",2022,"Export",6,2294943.976,3135866064.75,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",3135866065,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","USA","1","United States","ZAF","South Africa",2022,"Export",6,88944.129,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"North America","High income","Sub-Saharan Africa","Upper middle income"
"CP","USA","2","United States","ARG","Argentina",2022,"Export",6,116015.525,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","2","United States","BRA","Brazil",2022,"Export",6,571591.586,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","2","United States","CAN","Canada",2022,"Export",6,23560692.276,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","North America","High income"
"CP","USA","2","United States","CHL","Chile",2022,"Export",6,867351.074,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Latin America & Caribbean","High income"
"CP","USA","2","United States","CHN","China",2022,"Export",6,8165585.627,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","East Asia & Pacific","Upper middle income"
"CP","USA","2","United States","CMR","Cameroon",2022,"Export",6,33554.925,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Sub-Saharan Africa","Lower middle income"
"CP","USA","2","United States","COL","Colombia",2022,"Export",6,1850556.215,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","2","United States","DEU","Germany",2022,"Export",6,710197.378,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","2","United States","ECU","Ecuador",2022,"Export",6,536037.331,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","2","United States","FRA","France",2022,"Export",6,443820.124,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","2","United States","ITA","Italy",2022,"Export",6,435354.115,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","2","United States","JPN","Japan",2022,"Export",6,7552312.781,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","2","United States","KOR","Korea, Rep.",2022,"Export",6,6678125.503,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","2","United States","PER","Peru",2022,"Export",6,596483.727,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","2","United States","RUS","Russian Federation",2022,"Export",6,109403.246,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","USA","2","United States","TUR","Turkey",2022,"Export",6,161815.668,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","USA","2","United States","ZAF","South Africa",2022,"Export",6,266006.918,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"North America","High income","Sub-Saharan Africa","Upper middle income"
"CP","USA","3","United States","ARG","Argentina",2022,"Export",6,6688039.76,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","3","United States","BRA","Brazil",2022,"Export",6,25622780.862,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","3","United States","CAN","Canada",2022,"Export",6,89575060.72,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","North America","High income"
"CP","USA","3","United States","CHL","Chile",2022,"Export",6,13896382.823,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Latin America & Caribbean","High income"
"CP","USA","3","United States","CHN","China",2022,"Export",6,35946226.761,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","East Asia & Pacific","Upper middle income"
"CP","USA","3","United States","CMR","Cameroon",2022,"Export",6,51739.025,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Sub-Saharan Africa","Lower middle income"
"CP","USA","3","United States","COL","Colombia",2022,"Export",6,10128385.951,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","3","United States","DEU","Germany",2022,"Export",6,18651941.031,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","3","United States","ECU","Ecuador",2022,"Export",6,5523074.965,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","3","United States","FRA","France",2022,"Export",6,8699996.723,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","3","United States","ITA","Italy",2022,"Export",6,7516245.454,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","3","United States","JPN","Japan",2022,"Export",6,28972530.326,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","3","United States","KOR","Korea, Rep.",2022,"Export",6,16510622.963,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","3","United States","PER","Peru",2022,"Export",6,8495241.565,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","3","United States","RUS","Russian Federation",2022,"Export",6,523439.861,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","ARG","0","Argentina","BRA","Brazil",2022,"Export",6,2028484.443,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ARG","0","Argentina","CAN","Canada",2022,"Export",6,22342.637,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","North America","High income"
"CP","ARG","0","Argentina","CHL","Chile",2022,"Export",6,730212.13,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","High income"
"CP","ARG","0","Argentina","CHN","China",2022,"Export",6,4167440.569,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","Upper middle income"
"CP","ARG","0","Argentina","CMR","Cameroon",2022,"Export",6,59960.964,178731400,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",178731400,"Latin America & Caribbean","Upper middle income","Sub-Saharan Africa","Lower middle income"
"CP","ARG","0","Argentina","COL","Colombia",2022,"Export",6,476503.964,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ARG","0","Argentina","DEU","Germany",2022,"Export",6,87066.539,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","ARG","0","Argentina","ECU","Ecuador",2022,"Export",6,111166.101,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ARG","0","Argentina","FRA","France",2022,"Export",6,54344.476,45751557,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",45751557,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","ARG","0","Argentina","ITA","Italy",2022,"Export",6,120474.183,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","ARG","0","Argentina","JPN","Japan",2022,"Export",6,251123.821,926245202,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",926245202,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"CP","ARG","0","Argentina","KOR","Korea, Rep.",2022,"Export",6,1302067.847,4998493124,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",4998493124,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"CP","ARG","0","Argentina","PER","Peru",2022,"Export",6,1056313.296,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ARG","0","Argentina","RUS","Russian Federation",2022,"Export",6,103777.749,142870940,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",142870940,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ARG","0","Argentina","TUR","Turkey",2022,"Export",6,106188.292,215080646,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",215080646,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ARG","0","Argentina","USA","United States",2022,"Export",6,579924.28,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","North America","High income"
"CP","ARG","0","Argentina","ZAF","South Africa",2022,"Export",6,113426.846,384140426.1,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",384140426,"Latin America & Caribbean","Upper middle income","Sub-Saharan Africa","Upper middle income"
"CP","ARG","1","Argentina","BRA","Brazil",2022,"Export",6,454897.422,730331791.4,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",730331791,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ARG","1","Argentina","CAN","Canada",2022,"Export",6,0.208,1680,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1680,"Latin America & Caribbean","Upper middle income","North America","High income"
